component,componentCategory,prop,propType,normalizedPropType,propCategory,defaultValue,acceptsObject,objectExample,acceptsNode,enumValues,documentedValues,description,conditionalRelationship,childSupport
Notification,Visualizations,toast,boolean | object | autoClose | notification.toast.time,union,behavior,,true,"{ autoClose: boolean, position: 'bottom-right', }",false,true | false,true | false,A boolean flag that indicates whether or not the Notification is a Toast Notification.,,
Skeleton,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Skeleton,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Skeleton,Visualizations,colors,object,object,behavior,,true,"colors={{ dark: ['background', 'background-front'], light: ['background', 'background-back'] }}",false,,,"The background colors to use for the Skeleton. The background for the Skeleton will be one of these colors, based on the depth of the Skeleton within other skeletonized parents. It will use the 'dark' set of colors when in a 'dark' theme and the 'light' set of colors when within a light theme.",,
Skeleton,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Skeleton,Visualizations,height,string | object,union,layout,,true,"{ min: ""..."", max: ""..."" }",false,"""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""any CSS size""","""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""any CSS size""",A fixed height.,,
Skeleton,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Skeleton,Visualizations,pad,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."", start: ""..."", end: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""",The amount of padding around the Skeleton contents.,,
Skeleton,Visualizations,round,boolean | string | object,union,layout,,true,"{ size: ""..."", corner: ""..."" }",false,"true | false | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""full"" | ""any CSS size"" | ""top"" | ""left"" | ""bottom"" | ""right"" | ""top-left"" | ""top-right"" | ""bottom-left"" | ""bottom-right""","true | false | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""full"" | ""any CSS size"" | ""top"" | ""left"" | ""bottom"" | ""right"" | ""top-left"" | ""top-right"" | ""bottom-left"" | ""bottom-right""",How much to round the corners.,,
Skeleton,Visualizations,width,string | object,union,layout,,true,"{ min: ""..."", max: ""..."" }",false,"""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""any CSS size""","""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""any CSS size""",A fixed width.,,
Pagination,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Pagination,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Pagination,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Pagination,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Pagination,Visualizations,messages,object,object,behavior,strings and accessibility announcements,true,"{ ""stepLabel"": ""Items per page"", ""summary"": ""Showing {start}-{end} of {total}"", ""summaryNoItems"": ""0 items"" }",false,,,Custom messages for Pagination. Used for internationalization and customization of default strings and accessibility announcements.,,
Pagination,Visualizations,numberEdgePages,number,number,behavior,,false,,false,1,1,The number of pagination buttons visible at the start and end of page range.,,
Pagination,Visualizations,numberItems,number,number,behavior,,false,,false,10,10,The total number of items to paginate.,,
Pagination,Visualizations,numberMiddlePages,number,number,behavior,,false,,false,3,3,The number of pagination buttons visible in the middle of the controls.,,
Pagination,Visualizations,onChange,function,function,event,,false,"({ page, startIndex, endIndex }) => {...}",false,,,Function called when the user clicks a page or arrow button.,paired with page,
Pagination,Visualizations,page,number,number,behavior,page,false,,false,1,1,"The default page. If used with onChange, it can be used to control the active page via state.",controlled: requires onChange,
Pagination,Visualizations,size,string,enum,layout,,false,,false,"""small"" | ""medium"" | ""large""","""small"" | ""medium"" | ""large""",Specifies what size the pagination control buttons should be.,,
Pagination,Visualizations,step,number,number,behavior,,false,,false,10,10,The number of items per page.,,
Pagination,Visualizations,stepOptions,boolean | object,union,behavior,,true,"{10, 25, 50, 100}",false,true | false,true | false,Display a Select component where the user can choose the number of items per page that they would like to view.,,
Pagination,Visualizations,summary,boolean,boolean,content,,false,,true,true | false,true | false,"When viewing a collection of items, the summary will include current page number, total number of pages, and the total number of items in the collection.",,
Spinner,Visualizations,color,string | object,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""",The border color of the Spinner.,,
Spinner,Visualizations,message,string | object,union,content,,true,"{ start: ""string"", end: ""string"" }",false,"""spinner loaded""","""spinner loaded""",Custom message for Spinner. Used for accessibility by screen readers.,,
Spinner,Visualizations,size,string,string,layout,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""",A fixed size.,,
Table,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Table,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Table,Visualizations,caption,string,enum,content,,false,,false,"""caption""","""caption""",One line description.,,
Table,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Table,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
WorldMap,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
WorldMap,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
WorldMap,Visualizations,color,string | object,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""",Color when hovering over places while selecting.,,
WorldMap,Visualizations,continents,array,array,behavior,,false,"[ { name: ""string"", color: ""string"" | { dark: ""white"", light: ""black"" }, onClick: (name) => {}, onHover: (name) => {} }, ]",false,"""Africa"" | ""Asia"" | ""Australia"" | ""Europe"" | ""North America"" | ""South America""","""Africa"" | ""Asia"" | ""Australia"" | ""Europe"" | ""North America"" | ""South America""",Continent details.,,
WorldMap,Visualizations,fill,string | boolean,union,state,,false,,false,"""horizontal"" | ""vertical"" | true | false","""horizontal"" | ""vertical"" | true | false",Whether the width and/or height should fill the container.,,
WorldMap,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
WorldMap,Visualizations,hoverColor,string | object,union,behavior,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""",Color when hovering over places while selecting.,,
WorldMap,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
WorldMap,Visualizations,onSelectPlace,function,function,event,,false,"([lat, lon]) => {}",false,"([lat, lon]) => {}","([lat, lon]) => {}",Called when the user clicks on a place. It is passed the location.,,
WorldMap,Visualizations,places,array,array,behavior,,false,"[ { color: ""string"" | { dark: ""string"", light: ""string"" }, content: ( <Box pad={{ horizontal: 'small', vertical: 'xsmall' }}> <Text>Sydney</Text> </Box> ), dropProps: { align: { left: 'right' }, background: { color: 'background-contrast' }, margin: { left: 'small' }, round: 'xsmall', }, name: ""Sydne...",false,,,Place details.,,
